digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,trialNumber,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,digitLoopPracticeBS.thisRepN,digitLoopPracticeBS.thisTrialN,digitLoopPracticeBS.thisN,digitLoopPracticeBS.thisIndex,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,thisRow.t,notes,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,feedbac_textPractice.started,feedbac_textPractice.stopped,praccomplete.started,startFSreal.started,startFSreal.keys,startFSreal.rt,fixation.started,presentation_text.started,fixation.stopped,presentation_text.stopped,digitsForTrial,recall_txt.started,textbox.started,cont_button.started,mouse_3.started,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,feedback_text.started,feedback_text.stopped,roundTransition.started,moveToBS.started,moveToBS.keys,moveToBS.rt,BSGenInsText.started,startBSprac.started,startBSprac.keys,startBSprac.rt,fixation_3.started,pres_text_practice_2.started,fixation_3.stopped,pres_text_practice_2.stopped,recall_txtPractice_2.started,textboxPractice_2.started,cont_buttonPractice_2.started,mousePractice_2.started,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,feedbac_textPractice_2.started,feedbac_textPractice_2.stopped,praccompleteBS.started,startBSreal.started,startBSreal.keys,startBSreal.rt,fixationBS.started,fixationBS.stopped,presentation_textBS.started,presentation_textBS.stopped,recall_txtBS.started,textboxBS.started,cont_buttonBS.started,mouseBS.started,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,feedback_textBS.started,feedback_textBS.stopped,ThankYou.started,ThankYou.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,6,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.64175208300003,229.626352124993,229.6426785409858,230.62515437498223,"[3, 2, 5, 4, 6, 7, 1, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,6,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.62515437498223,231.64195724998717,231.62528583299718,232.64218804100528,"[3, 2, 5, 4, 6, 7, 1, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,6,,,,,,,,,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.64218804100528,233.62547491598525,233.64195391599787,234.62612775000161,"[3, 2, 5, 4, 6, 7, 1, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,6,,,,,,,,,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.62612775000161,235.62616316598724,235.62616316598724,236.62613512499956,"[3, 2, 5, 4, 6, 7, 1, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,6,,,,,,,,,0,5,5,5,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.62613512499956,237.62595849999343,237.62595849999343,238.6260997079953,"[3, 2, 5, 4, 6, 7, 1, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,6,,,,,,,,,0,5,5,5,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.6260997079953,239.6262294999906,239.6262294999906,240.62647808299516,"[3, 2, 5, 4, 6, 7, 1, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,6,,,,,,,,,0,5,5,5,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.62647808299516,241.62654862500494,241.62654862500494,242.62641404100577,"[3, 2, 5, 4, 6, 7, 1, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,6,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,242.62641404100577,242.62641404100577,242.62641404100577,0.00021550001110881567,3254719,0.03111111111111111,-0.41444444444444445,1,0,0,cont_button,247.15938312499202,248.15963570799795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.15963570799795,249.15925525000785,249.15925525000785,250.159884875,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.159884875,251.15931241598446,251.15931241598446,252.15952733298764,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.15952733298764,253.14282224999624,253.1595640410087,254.14311933299177,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.14311933299177,255.1431036249851,255.1431036249851,256.14312774999416,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.14312774999416,257.143315541005,257.143315541005,258.14372604098753,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.14372604098753,259.1432255829859,259.1432255829859,260.14415829099016,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.14415829099016,261.1439476249798,261.1439476249798,262.14395483297994,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.14395483297994,263.14369991599233,263.14369991599233,264.1437102500058,"[3, 5, 7, 4, 6, 8, 2, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,7,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,264.1437102500058,264.1437102500058,264.1437102500058,-6.00829953327775e-05,35476829,0.03111111111111111,-0.41444444444444445,1,0,0,cont_button,272.6276958749804,273.6271613329882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6271613329882,274.61043249999057,274.62695016598445,275.61044416599907,"[6, 2, 5, 9, 3, 1, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6275318749831,276.6104715830006,276.62763866598834,277.61073070799466,"[6, 2, 5, 9, 3, 1, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.61073070799466,278.61119958298514,278.61119958298514,279.61066541599575,"[6, 2, 5, 9, 3, 1, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.61066541599575,280.6111172079982,280.6111172079982,281.6105845409911,"[6, 2, 5, 9, 3, 1, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.6105845409911,282.6110744999896,282.6110744999896,283.6110596249928,"[6, 2, 5, 9, 3, 1, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.6110596249928,284.6117602909799,284.6117602909799,285.61181920798845,"[6, 2, 5, 9, 3, 1, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.61181920798845,286.6114968750044,286.6114968750044,287.6118899160065,"[6, 2, 5, 9, 3, 1, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,8,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,287.6118899160065,287.6118899160065,287.6118899160065,0.00040383299347013235,6259318,0.03111111111111111,-0.41444444444444445,1,0,0,cont_button,292.54540445798193,293.54431037500035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.54431037500035,294.54446879099123,294.54446879099123,295.5446401659865,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5446401659865,296.5450178750034,296.5450178750034,297.54494866600726,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.54494866600726,298.52884379099123,298.5452034579939,299.5282270409807,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5450514999975,300.5448266250023,300.5448266250023,301.5449679160083,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5449679160083,302.52873916598037,302.5455299159803,303.5283401249908,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.5452088750026,304.54518179100705,304.54518179100705,305.5449562499998,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.5449562499998,306.5451627080038,306.5451627080038,307.5465235830052,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5465235830052,308.52917758299736,308.5456123329932,309.5287082080031,"[4, 9, 7, 1, 8, 5, 6, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,9,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,309.5453855409869,309.5453855409869,309.5453855409869,0.015626250009518117,49178565,0.03111111111111111,-0.41444444444444445,1,0,0,cont_button,318.7622058329871,319.7623727500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.7623727500031,320.7466811249906,320.76324858298176,321.7467342079908,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7467342079908,322.746452708001,322.746452708001,323.74651420800365,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.74651420800365,324.76278766599717,324.74600945800194,325.7626175409823,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.7626175409823,326.74613399998634,326.76282054098556,327.7461079999921,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.76295495798695,328.7625857910025,328.7625857910025,329.762915875006,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.762915875006,330.7459941660054,330.76282262499444,331.74645762500586,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.74645762500586,332.7462287909875,332.7462287909875,333.74704474999453,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.74704474999453,334.7468287500087,334.7468287500087,335.7471252499963,"[1, 6, 2, 5, 4, 8, 7, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,335.7471252499963,335.7471252499963,335.7471252499963,-0.00010866599041037261,154629175,0.03111111111111111,-0.41444444444444445,1,0,0,cont_button,341.8640808329801,342.8632116249937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,11,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.8632116249937,343.86338587498176,343.86338587498176,344.8634182079986,"[4, 7, 9, 8, 2, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,11,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8634182079986,345.84695820798515,345.8632913749898,346.8465575829905,"[4, 7, 9, 8, 2, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,11,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.8465575829905,347.8468183329969,347.8468183329969,348.8480808750028,"[4, 7, 9, 8, 2, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,11,,,,,,,,,0,10,10,10,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.8480808750028,349.8469501250074,349.86365316598676,350.8469357909926,"[4, 7, 9, 8, 2, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,11,,,,,,,,,0,10,10,10,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.8469357909926,351.8473909999884,351.8473909999884,352.8471803329885,"[4, 7, 9, 8, 2, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
,,,,,11,,,,,,,,,0,10,10,10,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.8471803329885,353.8474837499962,353.8474837499962,354.8474695000041,"[4, 7, 9, 8, 2, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-28_08h20.05.971,CGTriskyDMtask,2022.2.1,59.97196322882325,
