digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,trialNumber,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,digitLoopPracticeBS.thisRepN,digitLoopPracticeBS.thisTrialN,digitLoopPracticeBS.thisN,digitLoopPracticeBS.thisIndex,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,thisRow.t,notes,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,feedbac_textPractice.started,feedbac_textPractice.stopped,praccomplete.started,startFSreal.started,startFSreal.keys,startFSreal.rt,fixation.started,fixation.stopped,presentation_text.started,presentation_text.stopped,digitsForTrial,recall_txt.started,textbox.started,cont_button.started,mouse_3.started,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,feedback_text.started,feedback_text.stopped,roundTransition.started,moveToBS.started,moveToBS.keys,moveToBS.rt,BSGenInsText.started,startBSprac.started,startBSprac.keys,startBSprac.rt,fixation_3.started,fixation_3.stopped,pres_text_practice_2.started,pres_text_practice_2.stopped,recall_txtPractice_2.started,textboxPractice_2.started,cont_buttonPractice_2.started,mousePractice_2.started,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,feedbac_textPractice_2.started,feedbac_textPractice_2.stopped,praccompleteBS.started,startBSreal.started,startBSreal.keys,startBSreal.rt,fixationBS.started,presentation_textBS.started,fixationBS.stopped,presentation_textBS.stopped,recall_txtBS.started,textboxBS.started,cont_buttonBS.started,mouseBS.started,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,feedback_textBS.started,feedback_textBS.stopped,ThankYou.started,ThankYou.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,10,,,,,,,,,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.4349593340012,630.4347744169936,630.4347744169936,631.4345020840119,"[9, 7, 4, 5, 2, 8, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,10,,,,,,,,,0,9,9,9,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.4345020840119,632.4349972089985,632.4349972089985,633.4343522090057,"[9, 7, 4, 5, 2, 8, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,10,,,,,,,,,0,9,9,9,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.4343522090057,634.4347073750105,634.4347073750105,635.4346728340024,"[9, 7, 4, 5, 2, 8, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,10,,,,,,,,,0,9,9,9,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.4346728340024,636.4356145000202,636.4356145000202,637.4346285000211,"[9, 7, 4, 5, 2, 8, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,637.4346285000211,637.4346285000211,637.4346285000211,-0.0005080419941805303,97458213,-0.03,-0.40444444444444444,1,0,0,cont_button,642.8679057090194,643.8680822089955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.8680822089955,644.8680395840202,644.8680395840202,645.8682330840093,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8682330840093,646.8681384590163,646.8518051250139,647.85161350001,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.85161350001,648.8517068749934,648.8517068749934,649.8515192090126,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.8515192090126,650.8516981670109,650.8516981670109,651.8516805419931,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.8516805419931,652.851937458996,652.851937458996,653.8517460839939,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.8517460839939,654.8518302089942,654.8518302089942,655.8517379590194,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.8517379590194,656.8517357920064,656.8517357920064,657.8519677089935,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.8519677089935,658.852275000012,658.852275000012,659.851973834011,"[9, 1, 8, 3, 6, 2, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,11,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,659.851973834011,659.851973834011,659.851973834011,-0.0004122499958612025,91836245,-0.02,-0.40444444444444444,1,0,0,cont_button,665.8359742500179,666.8361353749933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.8361353749933,667.8356560840039,667.8356560840039,668.8356233749946,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.8356233749946,669.8355991670105,669.8355991670105,670.8360185000056,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.8360185000056,671.8358996250026,671.819219166995,672.8193358340068,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.8193358340068,673.8193759589922,673.8193759589922,674.819965667004,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.819965667004,675.8198994999984,675.8198994999984,676.8201130420202,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.8201130420202,677.8195134590205,677.8195134590205,678.8200331669941,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.8200331669941,679.81975241701,679.81975241701,680.8202838750149,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.8202838750149,681.8196559170028,681.8196559170028,682.8197874170146,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8197874170146,683.8196803340106,683.8196803340106,684.8194585000165,"[9, 4, 3, 5, 1, 2, 7, 6, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,12,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,684.8194585000165,684.8194585000165,684.8194585000165,-0.0007113339961506426,943512678,-0.025555555555555557,-0.42333333333333334,1,0,0,cont_button,690.6528955000103,691.6532487920194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6532487920194,692.6540978340199,692.6373660420068,693.636488624994,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6532845839974,694.653525709,694.653525709,695.6535473340191,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.6535473340191,696.6541013749957,696.6541013749957,697.6535370000056,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.6535370000056,698.6538204170065,698.6374548750173,699.6371260420128,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.6536918340134,700.6538715840143,700.6538715840143,701.6537304170197,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.6537304170197,702.6536811249971,702.6536811249971,703.6542947500129,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6542947500129,704.6542112920142,704.6377072090108,705.6379590420111,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.6379590420111,706.6376538340119,706.6376538340119,707.6373365840118,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.6373365840118,708.6373464589997,708.6373464589997,709.638034292002,"[3, 2, 8, 1, 5, 6, 4, 9, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,13,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,709.638034292002,709.638034292002,709.638034292002,-0.0001517919881734997,328156497,-0.03333333333333333,-0.39444444444444443,1,0,0,cont_button,715.337458791997,716.3386047499953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.3386047499953,717.3378718339955,717.3378718339955,718.3377591250173,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.3377591250173,719.3378132920188,719.3213493340008,720.3213183750049,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.3380792500102,721.3378130840138,721.3217436670093,722.3220108750102,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.338513499999,723.3392520000052,723.3228182090097,724.3222297500179,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.3222297500179,725.3222382090171,725.3394764169934,,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.3551992920111,727.355179584003,727.3226233340101,728.3221983340045,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.3221983340045,729.3220851670194,729.3391028339975,730.3383979590144,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3383979590144,731.3390827090188,731.3390827090188,732.3383274170046,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.3383274170046,733.3392775840184,733.3218086670095,734.3217526249937,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.3217526249937,735.3219000000099,735.3219000000099,736.3219481669948,"[6, 3, 4, 2, 7, 8, 5, 9, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,14,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,736.3219481669948,736.3219481669948,736.3219481669948,-0.0006824159936513752,6347285911,-0.06111111111111111,-0.40555555555555556,1,0,0,cont_button,742.3554068749945,743.3559668750095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.3559668750095,743.3559668750095,return,3.584748708002735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.9723697919981,746.9723697919981,return,22.555906375026098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
3,342,24,2,42,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.5568560000102,772.5566735420143,772.5566735420143,773.5570493749983,773.5570493749983,773.5570493749983,773.5570493749983,-0.00013183298869989812,42,-0.04555555555555556,-0.4177777777777778,1,0,0,cont_buttonPractice_2,775.3404290839972,776.3402056250197,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
3,937,73,2,37,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.3402957090002,779.340279666998,779.340279666998,780.3403735420143,780.3403735420143,780.3403735420143,780.3403735420143,-3.383299917913973e-05,37,-0.044444444444444446,-0.41,1,0,0,cont_buttonPractice_2,783.0571841250057,784.0572387500142,,,,,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
