digitSpan,digits,digitsReverse,trialNumber,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,digitLoopPracticeBS.thisRepN,digitLoopPracticeBS.thisTrialN,digitLoopPracticeBS.thisN,digitLoopPracticeBS.thisIndex,thisRow.t,notes,settingUp.started,settingUp.stopped,SpanGeneralInstructions.started,GenInsText.started,movealong.started,SpanGeneralInstructions.stopped,movealong.keys,movealong.rt,movealong.duration,SpanReminder1.started,Reminder1.started,movealong2.started,SpanReminder1.stopped,movealong2.keys,movealong2.rt,movealong2.duration,SpanReminder2.started,Reminder2.started,movealong3.started,SpanReminder2.stopped,movealong3.keys,movealong3.rt,movealong3.duration,FSInstructions.started,FSGenInsText.started,startPractice.started,FSInstructions.stopped,startPractice.keys,startPractice.rt,startPractice.duration,ShowNumbersPractice.started,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,ShowNumbersPractice.stopped,RecallPractice.started,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,RecallPractice.stopped,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,FeedbackPractice.started,feedbac_textPractice.started,feedbac_textPractice.stopped,FeedbackPractice.stopped,StartRealFS.started,praccomplete.started,startFSreal.started,StartRealFS.stopped,startFSreal.keys,startFSreal.rt,startFSreal.duration,selectNumbers.started,selectNumbers.stopped,ShowNumbers.started,fixation.started,presentation_text.started,fixation.stopped,ShowNumbers.stopped,digitsForTrial,Recall.started,recall_txt.started,textbox.started,cont_button.started,mouse_3.started,Recall.stopped,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,Feedback.started,feedback_text.started,Feedback.stopped,presentation_text.stopped,feedback_text.stopped,FStoBStransition.started,roundTransition.started,moveToBS.started,FStoBStransition.stopped,moveToBS.keys,moveToBS.rt,moveToBS.duration,InstructionsBS.started,BSGenInsText.started,startBSprac.started,InstructionsBS.stopped,startBSprac.keys,startBSprac.rt,startBSprac.duration,showNumbersPracticeBS.started,fixation_3.started,pres_text_practice_2.started,fixation_3.stopped,pres_text_practice_2.stopped,showNumbersPracticeBS.stopped,recallPracticeBS.started,recall_txtPractice_2.started,textboxPractice_2.started,cont_buttonPractice_2.started,mousePractice_2.started,recallPracticeBS.stopped,textboxPractice_2.text,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011079541989602149,0.01178224990144372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01180262491106987,0.020439166924916208,0.020439166924916208,1.816599041922018,return,-877196.261579124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8166189579060301,1.8334539999486879,1.8334539999486879,2.784653916954994,return,-877197.1069362081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7846803329885006,2.7983531669015065,2.7983531669015065,3.5501188749913126,return,-877197.290489624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55014849989675,3.5667686669621617,3.5667686669621617,5.466046916902997,return,-877196.1432420831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
3,342,243,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9.46676104189828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.451350416988134,9.46676104189828,10.46765416697599,10.46765416697599,11.46843258291483,11.4515989999054,11.45169062493369,11.46843258291483,11.46843258291483,11.46843258291483,0.0024404589785262942,18.687376916990615,342,1,0.012222222222222223,-0.39666666666666667,1,0,0,cont_buttonPractice,18.68841087492183,18.69857270794455,19.70079954189714,19.6849287499208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
3,937,739,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,23.701206249999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.68561529193539,23.701206249999814,24.701964457985014,24.701964457985014,25.702953666914254,25.686716874944977,25.686813707929105,25.702953666914254,25.702953666914254,25.702953666914254,-0.0008146250620484352,28.019889832939953,937,1,0.012222222222222223,-0.39666666666666667,1,0,0,cont_buttonPractice,28.020653541898355,28.035119291977026,29.034742624964565,29.018859957926907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.018938416964374,29.034742624964565,29.034742624964565,38.60154912492726,return,-877188.4887793751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,38.62479099992197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.611538041965105,38.612066332949325,38.61341454193462,38.62479099992197,39.6186762918951,39.63510499999393,40.619523666915484,"[8, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,1,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,40.636401457944885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61997445800807,40.636401457944885,41.618839207920246,41.63529841694981,42.62009170791134,"[8, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,1,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,42.63576745800674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.620480332989246,42.63576745800674,43.61920749989804,43.63532704196405,44.61876012489665,"[8, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,44.618841207935475,44.63544883299619,44.63544883299619,44.63544883299619,0.007144417031668127,47.75310912495479,831,0.04666666666666667,-0.37666666666666665,1,0,0,cont_button,47.75395258294884,47.76894524996169,48.769719125004485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,2,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,48.785330582992174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.770092291990295,48.77052429190371,48.77129370800685,48.785330582992174,49.786465416895226,49.786465416895226,50.77090833289549,"[5, 9, 4, 2]",,,,,,,,,,,,,,,,,50.78607520798687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,2,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,50.78607520798687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.77140058297664,50.78607520798687,51.78657524997834,51.78657524997834,52.769937000004575,"[5, 9, 4, 2]",,,,,,,,,,,,,,,,,52.78384570800699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,2,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,52.78384570800699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.77035933290608,52.78384570800699,53.76985312497709,53.78387845796533,54.75441999989562,"[5, 9, 4, 2]",,,,,,,,,,,,,,,,,54.76982299995143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,2,,,,,,,,,0,1,1,1,3,0,3,0,,,,,,,,,54.76982299995143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.754908000002615,54.76982299995143,55.770409207907505,55.770409207907505,56.753488249960355,"[5, 9, 4, 2]",,,,,,,,,,,,,,,,,56.76951116696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,56.75363541697152,56.76951116696,56.76951116696,56.76951116696,-0.0009584169602021575,60.068890041904524,5942,0.05333333333333334,-0.39,1,0,0,cont_button,60.069522249978036,60.08593416691292,61.086186999920756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
