,subID,riskyGain,riskyLoss,safe,RT,round_earnings,curr_goal,curr_bonus,loc,response,choice,outcome,iti,itiExtra,cond,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor,ischecktrial
23,005,10.39,0.0,6.81,1.5017147500184365,151.87000000000003,349.85,25,2,"[['v', 1.5017147500184365]]",0,6.81,1.25,2.4982852499815635,0,144.01981158397393,[],145.52736449998338,146.03322545898845,147.03438170900336,22,1,1,0
24,005,6.79,0.0,9.92,1.2634165000054054,161.79000000000002,349.85,25,2,"[['v', 1.2634165000054054]]",0,9.92,0.75,2.7365834999945946,0,150.76819633401465,[],152.03770416701445,152.54347108397633,153.54462087497814,23,1,1,1
25,005,0.0,0.0,7.55,1.1140138750197366,169.34000000000003,349.85,25,1,"[['n', 1.1140138750197366]]",0,7.55,0.75,2.8859861249802634,0,157.0197433750145,[],158.14277987496462,158.64852895896183,159.64960066700587,24,1,1,1
26,005,17.94,0.0,9.03,1.8122760830447078,169.34000000000003,349.85,25,2,"[['n', 1.8122760830447078]]",1,0.0,1.25,2.1877239169552922,0,163.26971829199465,[],165.08780199999455,165.5924152089865,166.59350070898654,25,1,1,0
27,005,17.28,0.0,9.36,1.7651568750152364,186.62000000000003,349.85,25,1,"[['v', 1.7651568750152364]]",1,17.28,1.25,2.2348431249847636,0,170.0207358750049,[],171.7916925419704,172.2991724999738,173.30029666697374,26,1,1,0
28,005,14.72,0.0,4.64,1.7990557909943163,201.34000000000003,349.85,25,1,"[['v', 1.7990557909943163]]",1,14.72,1.25,2.2009442090056837,0,176.7688925419934,[],178.5755476669874,179.08144429198,180.08255595900118,27,1,1,0
29,005,13.04,0.0,5.48,1.7445897500147112,201.34000000000003,349.85,25,2,"[['n', 1.7445897500147112]]",1,0.0,1.25,2.255410249985289,0,183.52154329197947,[],185.27213749999646,185.77678449999075,186.77785587497056,28,1,1,0
30,005,12.08,0.0,5.96,1.466590583033394,207.30000000000004,349.85,25,1,"[['n', 1.466590583033394]]",0,5.96,0.75,2.533409416966606,0,190.27157062501647,[],191.74423766700784,192.25049491698155,193.25167387496913,29,1,1,0
31,005,15.27,0.0,10.37,1.4431014999863692,217.67000000000004,349.85,25,1,"[['n', 1.4431014999863692]]",0,10.37,1.25,2.556898500013631,0,196.52037687500706,[],197.9696460000123,198.47544595896034,199.47656674997415,30,1,1,0
32,005,15.96,0.0,10.02,1.9538485840312205,217.67000000000004,349.85,25,1,"[['v', 1.9538485840312205]]",1,0.0,0.75,2.0461514159687795,0,203.2706545839901,[],205.2303149169893,205.73607237497345,206.73718608397758,31,1,1,0
33,005,22.97,0.0,6.51,1.9743587499833666,217.67000000000004,349.85,25,1,"[['v', 1.9743587499833666]]",1,0.0,1.25,2.0256412500166334,0,209.52254658396123,[],211.50294166698586,212.0085361250094,213.00959933397826,32,1,1,0
34,005,10.12,0.0,6.94,1.6136382920085452,224.61000000000004,349.85,25,1,"[['n', 1.6136382920085452]]",0,6.94,0.75,2.3863617079914548,0,216.27073929196922,[],217.89020133396843,218.39595645898953,219.39703020901652,33,1,1,0
35,005,25.2,0.0,5.4,1.5014027919969521,249.81000000000003,349.85,25,2,"[['n', 1.5014027919969521]]",1,25.2,0.75,2.498597208003048,0,222.52139129198622,[],224.02866004197858,224.53465862496523,225.53575204196386,34,1,1,0
36,005,12.68,0.0,5.66,1.8438235419453122,249.81000000000003,349.85,25,1,"[['v', 1.8438235419453122]]",1,0.0,1.25,2.156176458054688,0,228.7740276249824,[],230.62384870898677,231.12852954200935,232.12963745900197,35,1,1,0
37,005,19.86,0.0,8.07,2.078861666028388,257.88000000000005,349.85,25,2,"[['v', 2.078861666028388]]",0,8.07,1.25,1.9211383339716122,0,235.52185762498993,237.5313348339987,237.60398004198214,238.10976283397758,239.11087487498298,36,1,1,0
38,005,10.24,0.0,6.88,1.2478517499985173,264.76000000000005,349.85,25,1,"[['n', 1.2478517499985173]]",0,6.88,0.75,2.7521482500014827,0,242.2741782090161,[],243.52789033396402,244.03373962501064,245.0348343339865,37,1,1,0
39,005,13.45,0.0,5.27,1.3497064160183072,278.21000000000004,349.85,25,1,"[['v', 1.3497064160183072]]",1,13.45,0.75,2.650293583981693,0,248.5253934590146,[],249.8808480000007,250.38679470896022,251.38793995900778,38,1,1,0
40,005,13.1,7.73,4.68,1.7236993330297992,285.94000000000005,349.85,25,1,"[['v', 1.7236993330297992]]",1,7.73,1.25,2.276300666970201,0,254.77744233398698,[],256.50697845901595,257.0140868339804,258.0152467919979,39,1,1,1
41,005,13.94,0.0,5.03,1.4867848749854602,285.94000000000005,349.85,25,1,"[['v', 1.4867848749854602]]",1,0.0,0.75,2.51321512501454,0,261.52638854196994,[],263.0192142089945,263.52388691698434,264.5249676249805,40,1,1,0
42,005,18.77,0.0,8.61,1.6160174999968149,304.71000000000004,349.85,25,2,"[['n', 1.6160174999968149]]",1,18.77,0.75,2.383982500003185,0,267.7654603339615,[],269.38785579201067,269.89429458399536,270.8954625420156,41,1,1,0
